idx,target,base_pred,error_type,taxonomy,dominant_pattern,yes_vote_count,known_vote_count,project,cwe,char_len,line_count,retrieval_top1_score,retrieval_pos_neg_margin_max,author_no_yes_correct,author_no_yes_pred,base_correct,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,error_handling_keyword_count,length_bucket,lifecycle_keyword_count,memory_api_count,method_pattern,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,repair_signal,retrieval_bucket,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred
208535,1,1,correct,correct,error_handling,2,7,rizin,CWE-415,148,5,0.9389716386795044,-0.006289303302764893,0,0,1,1,1,0,3,short_<2k,0,0,method_disagreement,1,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,41,1,1,0,0
208654,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,php-src,CWE-416,4635,85,0.944227933883667,0.000661015510559082,0,0,0,0,0,1,15,medium_2k_5k,0,1,all_methods_no,7,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,572,0,0,0,0
208680,1,1,correct,correct,error_handling,6,7,radare2,CWE-416,13139,464,0.9638922214508057,0.010909676551818848,1,1,1,1,1,14,39,very_long_10k_plus,4,5,near_consensus_yes,10,1,1,0,0,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,3167,1,1,1,1
208912,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,vim,CWE-416,25369,1011,0.9475705623626709,0.006352066993713379,0,0,0,0,0,6,92,very_long_10k_plus,16,5,all_methods_no,12,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,5322,0,0,0,0
208987,1,1,correct,correct,lifecycle,7,7,MilkyTracker,CWE-416,240,16,0.9147458076477051,-0.001404881477355957,1,1,1,1,1,0,0,short_<2k,4,4,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,57,1,1,1,1
209026,1,1,correct,correct,error_handling,7,7,libvirt,CWE-119,634,22,0.938359260559082,0.0014722347259521484,1,1,1,1,1,0,4,short_<2k,0,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,119,1,1,1,1
209102,1,1,correct,correct,error_handling,3,7,vim,CWE-703,22314,829,0.9430056810379028,0.003345966339111328,1,1,1,1,1,6,65,very_long_10k_plus,21,1,method_disagreement,20,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,4619,1,1,0,0
209801,1,1,correct,correct,low_keyword_signal,4,7,mujs,CWE-476,205,12,0.9336884021759033,-0.005639076232910156,1,1,1,1,1,0,0,short_<2k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,61,1,1,1,1
209931,1,1,correct,correct,error_handling,6,7,FreeRDP,CWE-190,1581,63,0.9472706317901611,0.003398001194000244,1,1,1,1,1,1,14,short_<2k,1,2,near_consensus_yes,3,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,340,1,1,1,1
209955,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,linux,CWE-476,5021,182,0.9595833420753479,0.0020920634269714355,0,0,0,0,0,5,18,long_5k_10k,0,0,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,1048,0,0,0,0
210050,1,0,FN,conservative_consensus_false_negative,lifecycle,0,7,lua,CWE-125,467,12,0.9269116520881653,-0.00668489933013916,0,0,0,0,0,0,0,short_<2k,1,0,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,133,0,0,0,0
210090,1,1,correct,correct,error_handling,7,7,file,CWE-787,3962,155,0.9492462873458862,0.005697190761566162,1,1,1,1,1,19,32,medium_2k_5k,1,2,all_methods_yes,4,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1105,1,1,1,1
210203,1,0,FN,conservative_consensus_false_negative,bounds,0,7,linux,CWE-787,94,4,0.9355863332748413,0.0014455914497375488,0,0,0,0,0,2,1,short_<2k,0,0,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,19,0,0,0,0
210204,1,1,correct,correct,error_handling,5,7,linux,CWE-362,1036,38,0.9207637310028076,0.0030843615531921387,1,1,1,1,1,1,4,short_<2k,0,2,method_disagreement,0,1,1,0,0,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,241,0,0,1,1
210206,1,1,correct,correct,error_handling,7,7,squid,CWE-400,11324,338,0.9489759802818298,0.005326449871063232,1,1,1,1,1,19,33,very_long_10k_plus,1,10,all_methods_yes,15,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1942,1,1,1,1
210252,1,1,correct,correct,bounds,7,7,ImageMagick,CWE-787,15720,415,0.9783201217651367,0.005995392799377441,1,1,1,1,1,134,49,very_long_10k_plus,0,2,all_methods_yes,9,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3792,1,1,1,1
210271,1,1,correct,correct,error_handling,7,7,vim,CWE-787,2143,97,0.9910577535629272,0.012174487113952637,1,1,1,1,1,1,8,medium_2k_5k,1,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,543,1,1,1,1
210273,1,0,FN,conservative_consensus_false_negative,lifecycle,0,7,mongo,CWE-617,10193,171,0.9216801524162292,0.0025929808616638184,0,0,0,0,0,4,14,very_long_10k_plus,23,0,all_methods_no,7,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,1807,0,0,0,0
210278,1,1,correct,correct,error_handling,4,7,unicorn,CWE-476,402,17,0.923976480960846,-7.510185241699219e-06,0,0,1,1,1,0,3,short_<2k,0,0,method_disagreement,1,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,95,1,1,0,0
210282,1,1,correct,correct,error_handling,7,7,qemu,CWE-125,156,9,0.9362382292747498,0.0008178353309631348,1,1,1,1,1,0,1,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,42,1,1,1,1
210283,1,1,correct,correct,error_handling,7,7,dpdk,CWE-703,3022,96,0.9723502397537231,0.0,1,1,1,1,1,7,14,medium_2k_5k,1,0,all_methods_yes,2,1,1,1,1,1,1,repair_present_override_candidate:added_guard,retrieval_low_margin,686,1,1,1,1
210284,1,1,correct,correct,error_handling,7,7,dpdk,CWE-703,3121,94,0.9999996423721313,0.010094106197357178,1,1,1,1,1,7,14,medium_2k_5k,1,1,all_methods_yes,2,1,1,1,1,1,1,repair_present_override_candidate:added_guard,retrieval_pos_margin,717,1,1,1,1
210393,1,1,correct,correct,error_handling,6,7,vim,CWE-416,7558,291,0.9438459277153015,0.0042459964752197266,1,1,1,1,1,11,29,long_5k_10k,3,2,near_consensus_yes,12,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1670,1,1,1,1
210420,1,1,correct,correct,memory_api,7,7,ghostpdl,CWE-119,758,24,0.9340873956680298,0.0015189647674560547,1,1,1,1,1,0,0,short_<2k,0,4,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,149,1,1,1,1
210453,1,1,correct,correct,bounds,7,7,ghostpdl,CWE-120,4521,118,0.9430464506149292,0.0022016167640686035,1,1,1,1,1,4,2,medium_2k_5k,1,1,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,861,1,1,1,1
210484,1,1,correct,correct,error_handling,6,7,linux,CWE-125,2805,97,0.9605973958969116,0.0039018988609313965,1,1,1,1,1,1,17,medium_2k_5k,3,4,near_consensus_yes,2,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,701,1,1,1,1
210520,1,1,correct,correct,error_handling,3,7,vim,CWE-125,3834,183,0.9111355543136597,0.0007871389389038086,1,1,1,1,1,0,15,medium_2k_5k,0,0,method_disagreement,7,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,985,1,1,0,0
210527,1,1,correct,correct,error_handling,7,7,linux,CWE-415,1600,65,0.9615964293479919,0.00237429141998291,1,1,1,1,1,1,12,short_<2k,0,1,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,395,1,1,1,1
210551,1,1,correct,correct,error_handling,5,7,oniguruma,CWE-125,3190,134,0.9496668577194214,0.004279673099517822,1,1,1,1,1,5,23,medium_2k_5k,0,0,method_disagreement,2,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,667,1,1,1,1
210570,1,1,correct,correct,error_handling,7,7,radare2,CWE-787,2594,70,0.9444939494132996,0.0006409883499145508,1,1,1,1,1,9,20,medium_2k_5k,1,5,all_methods_yes,5,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,839,1,1,1,1
210571,1,1,correct,correct,error_handling,6,7,linux,CWE-401,1324,45,0.9534855484962463,0.0013318657875061035,1,1,1,1,1,2,5,short_<2k,0,1,near_consensus_yes,1,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,276,1,1,1,1
210620,1,0,FN,conservative_consensus_false_negative,error_handling,1,7,linux,CWE-415,751,30,0.9616374969482422,-0.0005533695220947266,1,1,0,0,0,1,7,short_<2k,1,2,near_consensus_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,161,0,0,0,0
210636,1,1,correct,correct,error_handling,6,7,linux,CWE-416,702,34,0.9542214870452881,0.0025817155838012695,1,1,1,1,1,0,5,short_<2k,1,3,near_consensus_yes,2,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,171,1,1,1,1
210669,1,1,correct,correct,bounds,7,7,ImageMagick6,CWE-401,34566,974,0.9958339929580688,0.0,1,1,1,1,1,126,72,very_long_10k_plus,1,3,all_methods_yes,21,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,6649,1,1,1,1
210692,1,1,correct,correct,bounds,7,7,ImageMagick6,CWE-835,34742,978,0.9999998807907104,0.0032285451889038086,1,1,1,1,1,126,70,very_long_10k_plus,1,3,all_methods_yes,20,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,6671,1,1,1,1
210700,1,1,correct,correct,bounds,7,7,squashfs-tools,CWE-22,3282,116,0.9275617003440857,0.011339426040649414,1,1,1,1,1,26,18,medium_2k_5k,2,11,all_methods_yes,4,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_pos_margin,786,1,1,1,1
210701,1,1,correct,correct,bounds,7,7,squashfs-tools,CWE-22,3285,117,0.9275617003440857,0.011339426040649414,1,1,1,1,1,26,18,medium_2k_5k,2,11,all_methods_yes,4,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_pos_margin,788,1,1,1,1
210702,1,1,correct,correct,bounds,7,7,squashfs-tools,CWE-22,2982,106,0.9275618195533752,0.011339366436004639,1,1,1,1,1,22,18,medium_2k_5k,2,7,all_methods_yes,4,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_pos_margin,715,1,1,1,1
210834,1,1,correct,correct,error_handling,7,7,xserver,CWE-863,1122,36,0.9402438402175903,0.004378676414489746,1,1,1,1,1,0,5,short_<2k,2,2,all_methods_yes,1,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,236,1,1,1,1
210866,1,1,correct,correct,bounds,7,7,xserver,CWE-191,2399,76,0.9305192232131958,0.00406193733215332,1,1,1,1,1,13,4,medium_2k_5k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,451,1,1,1,1
210887,1,1,correct,correct,bounds,6,7,qemu,CWE-835,491,14,0.9517393112182617,0.00038635730743408203,0,0,1,1,1,4,0,short_<2k,0,0,near_consensus_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,105,1,1,1,1
210896,1,1,correct,correct,error_handling,7,7,spice,CWE-193,1191,42,0.9453506469726562,0.0020112991333007812,1,1,1,1,1,0,13,short_<2k,0,0,all_methods_yes,4,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,220,1,1,1,1
210904,1,1,correct,correct,bounds,7,7,curl,CWE-125,789,36,0.988023579120636,0.03812593221664429,1,1,1,1,1,7,0,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,203,1,1,1,1
210910,1,1,correct,correct,bounds,4,7,vim,CWE-200,3475,144,0.9494797587394714,0.003973543643951416,0,0,1,1,1,29,1,medium_2k_5k,1,0,method_disagreement,0,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,921,1,1,0,0
210928,1,1,correct,correct,lifecycle,5,7,linux,CWE-476,900,39,0.9593801498413086,0.00790870189666748,1,1,1,1,1,0,0,short_<2k,1,0,method_disagreement,0,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,219,1,1,1,1
210944,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,vim,CWE-416,22933,761,0.9365551471710205,0.012569904327392578,0,0,0,0,0,10,114,very_long_10k_plus,12,0,all_methods_no,32,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_pos_margin,4675,0,0,0,0
211090,1,1,correct,correct,error_handling,5,7,cifs-utils,CWE-20,2509,99,0.9476956129074097,-0.0013187527656555176,1,1,1,1,1,0,12,medium_2k_5k,0,1,method_disagreement,2,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,586,1,1,1,1
211102,1,1,correct,correct,error_handling,7,7,file-roller,CWE-22,7299,242,0.9889702796936035,0.04139620065689087,1,1,1,1,1,2,61,long_5k_10k,0,0,all_methods_yes,22,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,1279,1,1,1,1
211103,1,1,correct,correct,error_handling,4,7,file-roller,CWE-22,1690,50,0.9607888460159302,0.0022640228271484375,1,1,1,1,1,0,13,short_<2k,0,0,method_disagreement,6,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,279,0,0,1,1
211110,1,1,correct,correct,error_handling,7,7,libtiff,CWE-787,5119,197,0.9407434463500977,0.007104694843292236,1,1,1,1,1,11,14,long_5k_10k,0,1,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1244,1,1,1,1
211113,1,1,correct,correct,error_handling,6,7,linux,CWE-416,534,23,0.9620147943496704,0.001225590705871582,1,1,1,1,1,0,2,short_<2k,0,0,near_consensus_yes,1,1,1,0,0,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,116,1,1,1,1
211126,1,1,correct,correct,error_handling,7,7,libmobi,CWE-125,6639,147,0.9551057815551758,0.004545450210571289,1,1,1,1,1,22,27,long_5k_10k,3,8,all_methods_yes,7,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1226,1,1,1,1
211136,1,1,correct,correct,error_handling,7,7,rizin,CWE-787,2717,105,0.9436108469963074,0.0008574128150939941,1,1,1,1,1,9,16,medium_2k_5k,4,5,all_methods_yes,3,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,645,1,1,1,1
211179,1,1,correct,correct,bounds,7,7,exiv2,CWE-125,8217,171,1.0000001192092896,0.0,1,1,1,1,1,44,3,long_5k_10k,4,7,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1604,1,1,1,1
211181,1,1,correct,correct,error_handling,4,7,php-src,CWE-17,2835,118,1.000000238418579,0.01700371503829956,1,1,1,1,1,15,20,medium_2k_5k,0,1,method_disagreement,6,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_pos_margin,871,1,1,1,1
211471,1,1,correct,correct,bounds,7,7,frr,CWE-125,2993,113,0.9474506378173828,0.0031294822692871094,1,1,1,1,1,11,9,medium_2k_5k,0,1,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,642,1,1,1,1
211473,1,1,correct,correct,error_handling,7,7,gdk-pixbuf,CWE-189,2983,126,0.95067298412323,0.0035400390625,1,1,1,1,1,5,13,medium_2k_5k,1,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,815,1,1,1,1
211506,1,1,correct,correct,bounds,6,7,zlib,CWE-787,25995,677,0.9321238994598389,0.013822674751281738,1,1,1,1,1,75,39,very_long_10k_plus,8,0,near_consensus_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,5102,0,0,1,1
211563,1,0,FN,conservative_consensus_false_negative,low_keyword_signal,0,7,vim,CWE-122,1349,47,0.9440128207206726,-0.0014050006866455078,0,0,0,0,0,0,0,short_<2k,0,0,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,256,0,0,0,0
211567,1,1,correct,correct,error_handling,7,7,clamav-devel,CWE-189,466,21,0.9499080181121826,-0.0012974143028259277,1,1,1,1,1,7,10,short_<2k,1,1,all_methods_yes,3,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,151,1,1,1,1
211695,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,vim,CWE-416,1662,73,0.9451519250869751,-0.0019298791885375977,0,0,0,0,0,0,11,short_<2k,0,0,all_methods_no,3,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,433,0,0,0,0
211699,1,1,correct,correct,error_handling,7,7,gnulib,CWE-119,28165,876,0.9332834482192993,0.01550358533859253,1,1,1,1,1,13,152,very_long_10k_plus,13,32,all_methods_yes,49,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,4845,1,1,1,1
211700,1,1,correct,correct,error_handling,7,7,linux,CWE-120,1407,51,0.9642631411552429,0.003787219524383545,1,1,1,1,1,3,5,short_<2k,0,2,all_methods_yes,0,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,310,1,1,1,1
211773,1,1,correct,correct,bounds,6,7,ntp,CWE-20,2313,129,0.9495160579681396,0.004067063331604004,1,1,1,1,1,9,1,medium_2k_5k,0,0,near_consensus_yes,0,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,658,1,1,1,1
211785,1,1,correct,correct,error_handling,7,7,jasper,CWE-20,11802,431,0.9656069874763489,0.003620326519012451,1,1,1,1,1,8,55,very_long_10k_plus,0,1,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2712,1,1,1,1
211842,1,1,correct,correct,error_handling,3,7,vim,CWE-787,5974,208,0.9382659196853638,0.0002739429473876953,0,0,1,1,1,3,13,long_5k_10k,6,4,method_disagreement,5,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1330,1,1,0,0
211845,1,1,correct,correct,error_handling,7,7,ImageMagick6,CWE-787,34484,1024,0.9876800775527954,0.004708647727966309,1,1,1,1,1,66,142,very_long_10k_plus,0,2,all_methods_yes,51,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,6067,1,1,1,1
211868,1,1,correct,correct,error_handling,2,7,nf,CWE-269,1118,56,0.955946683883667,0.010764598846435547,0,0,1,1,1,1,13,short_<2k,0,3,method_disagreement,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_pos_margin,264,0,0,1,1
211877,1,1,correct,correct,bounds,5,7,libexpat,CWE-668,5086,137,0.9538789391517639,0.004100322723388672,1,1,1,1,1,39,20,long_5k_10k,1,1,method_disagreement,4,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1052,1,1,1,1
211915,1,1,correct,correct,error_handling,7,7,jasper,CWE-125,9385,358,0.9981731176376343,0.03341853618621826,1,1,1,1,1,4,57,long_5k_10k,5,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,2400,1,1,1,1
212083,1,1,correct,correct,bounds,7,7,linux,CWE-703,6487,241,0.9797505140304565,0.008545279502868652,1,1,1,1,1,10,5,long_5k_10k,0,6,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1466,1,1,1,1
212144,1,1,correct,correct,error_handling,4,7,libmobi,CWE-119,1932,50,0.9277764558792114,0.006139874458312988,1,1,1,1,1,5,24,short_<2k,1,1,method_disagreement,6,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,383,1,1,1,1
212152,1,1,correct,correct,error_handling,7,7,bash,CWE-787,494,19,0.9503180384635925,0.006290078163146973,1,1,1,1,1,0,1,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_present_override_candidate:added_guard,retrieval_low_margin,121,1,1,1,1
212339,1,1,correct,correct,bounds,7,7,icecast-server,CWE-119,1092,32,0.9353073239326477,0.007308065891265869,1,1,1,1,1,6,5,short_<2k,0,0,all_methods_yes,2,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,234,1,1,1,1
212407,1,1,correct,correct,error_handling,6,7,varnish-cache,CWE-703,295,13,0.9438270330429077,0.0011130571365356445,1,1,1,1,1,0,7,short_<2k,0,0,near_consensus_yes,2,1,1,1,1,0,0,repair_present_override_candidate:added_guard,retrieval_low_margin,100,1,1,1,1
212414,1,1,correct,correct,error_handling,6,7,linux,CWE-416,5619,231,0.9575740694999695,0.007413268089294434,1,1,1,1,1,3,71,long_5k_10k,1,3,near_consensus_yes,10,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1323,1,1,1,1
212433,1,1,correct,correct,error_handling,5,7,vim,CWE-416,16686,686,0.9342244267463684,0.010997593402862549,1,1,1,1,1,21,46,very_long_10k_plus,3,4,method_disagreement,14,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,3465,1,1,1,1
212436,1,1,correct,correct,error_handling,5,7,linux,CWE-787,532,22,0.9418067932128906,0.0066991448402404785,0,0,1,1,1,1,8,short_<2k,0,0,method_disagreement,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,113,0,0,1,1
212818,1,1,correct,correct,bounds,7,7,pjproject,CWE-191,698,28,0.9500612020492554,-0.0022978782653808594,1,1,1,1,1,1,1,short_<2k,1,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,155,1,1,1,1
212822,1,1,correct,correct,bounds,5,7,ghostpdl,CWE-787,501,14,0.9554814100265503,-0.001347959041595459,0,0,1,1,1,5,1,short_<2k,0,1,method_disagreement,0,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,116,1,1,1,1
212829,1,1,correct,correct,error_handling,7,7,php-src,CWE-476,3806,136,0.9739811420440674,0.004292726516723633,1,1,1,1,1,3,17,medium_2k_5k,0,0,all_methods_yes,7,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,970,1,1,1,1
212834,1,1,correct,correct,bounds,7,7,rsyslog,CWE-190,4516,124,0.9302186965942383,0.0005100369453430176,1,1,1,1,1,10,6,medium_2k_5k,0,2,all_methods_yes,0,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,1019,1,1,1,1
212857,1,1,correct,correct,error_handling,4,7,vim,CWE-416,2622,111,0.9466654062271118,0.00019884109497070312,1,1,1,1,1,0,35,medium_2k_5k,2,1,method_disagreement,16,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,572,1,1,0,0
212871,1,1,correct,correct,error_handling,7,7,newsbeuter,CWE-787,1385,36,0.9347818493843079,0.002181828022003174,1,1,1,1,1,1,4,short_<2k,0,0,all_methods_yes,1,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,313,1,1,1,1
212927,1,1,correct,correct,bounds,3,7,qemu,CWE-835,320,11,0.9535771012306213,-0.001790463924407959,0,0,1,1,1,3,0,short_<2k,0,0,method_disagreement,0,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,70,0,0,1,1
