author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
1,1,1,1,134,15720,CWE-787,49,210252,0,415,2,9,1,1,1,1,1,1,ImageMagick,0.005995392799377441,0.9783201217651367,1,3792,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function ReadCINImage does not contain a negative return value check on its read operations before writing to buffers, nor does it use XBMInteger.","The historical repair adds a guard checking if the return value of XBMInteger is negative before writing to a buffer, which is entirely absent in the target ReadCINImage function that uses different read APIs and logic.",verifier_not_no,0,1,1
1,1,1,1,1,2143,CWE-787,8,210271,1,97,0,1,1,1,1,1,1,1,vim,0.012174487113952637,0.9910577535629272,1,543,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function sug_filltree does not contain the `depth < MAXWLEN` guard before its array accesses, nor does it contain the `profile_passed_limit` timeout guard.","The historical repair adds a bounds guard (`depth < MAXWLEN`) and a timeout guard (`profile_passed_limit`) to a different function (spell_suggest); the target function sug_filltree lacks these specific guards and is a different function entirely, so the repair obligation is absent.",verifier_not_no,0,1,1
0,0,0,0,4,10193,CWE-617,14,210273,23,171,0,7,0,0,0,0,0,0,mongo,0.0025929808616638184,0.9216801524162292,1,1807,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
0,0,1,1,0,402,CWE-476,3,210278,0,17,0,1,1,1,1,1,0,0,unicorn,-7.510185241699219e-06,0.923976480960846,1,95,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,The target function has a simple null check `if (!block) { return; }` but does not contain the historical bounds check `block->length <= offset` nor guards the same risky operation `memory_region_get_ram_ptr(block->mr) + offset`.,"The historical repair adds a bounds/shape check (`block->length <= offset`) to guard a specific memory access operation, which is entirely absent from the target function that performs a completely different operation (list removal and reclaim).",verifier_not_no,0,1,1
1,1,1,1,0,156,CWE-125,1,210282,0,9,0,0,1,1,1,1,1,1,qemu,0.0008178353309631348,0.9362382292747498,1,42,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,Target function accesses s->edid_blob[s->reg] without any bounds check on s->reg before the read.,"The target function lacks a bounds check on s->reg before accessing s->edid_blob[s->reg], and the historical repair evidence addresses a different variable (srcoff) and bound (vram size) in a different function, so the specific repair obligation is not already present.",verifier_not_no,0,1,1
1,1,1,1,7,3022,CWE-703,14,210283,1,96,0,2,1,1,1,1,1,1,dpdk,0.0,0.9723502397537231,1,686,1,1,1,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (dev->inflight_info->fd >= 0) { close(dev->inflight_info->fd); dev->inflight_info->fd = -1; },"The target function already contains the exact semantic guard (fd >= 0) over the same state variable, protecting the same risky operation (close) with the same failure action (skip and set to -1), satisfying all NO conditions.",,1,0,0
1,1,1,1,7,3121,CWE-703,14,210284,1,94,1,2,1,1,1,1,1,1,dpdk,0.010094106197357178,0.9999996423721313,1,717,1,1,1,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (dev->inflight_info->fd >= 0) { close(dev->inflight_info->fd); dev->inflight_info->fd = -1; },"The target function contains the exact same guard condition and guarded operation over the same state variable as the historical repair, fully blocking the risky path.",,1,0,0
1,1,1,1,11,7558,CWE-416,29,210393,3,291,2,12,0,0,1,1,1,1,vim,0.0042459964752197266,0.9438459277153015,1,1670,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,No equivalent bounds or null-termination guards exist in the target function for the same risky operations.,"The historical repair is a bounds/shape check for X11 font list parsing, which is entirely unrelated to the target vim function's use-after-free (CWE-416) risk in window/buffer management, so the specific repair obligation is absent.",verifier_not_no,0,1,1
1,1,1,1,0,758,CWE-119,0,210420,0,24,4,0,1,1,1,1,1,1,ghostpdl,0.0015189647674560547,0.9340873956680298,1,149,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains three unguarded memcpy calls (left_width, src_width, right_width) with no bounds checks ensuring these lengths do not exceed the destination buffer capacity.","The target function lacks any bounds/shape checks on the memcpy copy lengths against the destination buffer size, so the historical repair obligation is not satisfied.",verifier_not_no,0,1,1
1,1,1,1,4,4521,CWE-120,2,210453,1,118,1,0,1,1,1,1,1,1,ghostpdl,0.0022016167640686035,0.9430464506149292,1,861,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains a bounds check `if (line_size > DATA_SIZE)` but lacks the historical `if (x == 0)` loop guard which belongs to a completely different project and pixel processing context.,"The historical repair is a bounds/shape-related loop guard for pixel iteration in tigervnc that is irrelevant to the ghostpdl target, which has its own distinct bounds check and completely different logic.",verifier_not_no,0,1,1
1,1,1,1,1,2805,CWE-125,17,210484,3,97,4,2,1,1,1,1,0,0,linux,0.0039018988609313965,0.9605973958969116,1,701,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function io_read contains no ffs_eventfd, IOCB_EVENTFD, or kiocb->private logic; it is a completely different subsystem (io_uring vs ffs) with different operations.","The historical repair addresses a use-after-free in the ffs subsystem by guarding eventfd_signal and clearing kiocb->private, which is entirely absent and irrelevant to the target io_uring io_read function.",verifier_not_no,0,1,1
1,1,1,1,0,3834,CWE-125,15,210520,0,183,0,7,0,0,0,0,0,0,vim,0.0007871389389038086,0.9111355543136597,1,985,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function get_lisp_indent contains no PBYTE calls, no gchar_cursor() != NUL guard, and no done variable tracking; it is a completely different function with different operations.","The historical repair guards PBYTE with a gchar_cursor() != NUL check in a different function (op_replace), which is entirely absent from the target function (get_lisp_indent), so the repair obligation is not present.",verifier_not_no,0,1,1
1,1,1,1,1,1600,CWE-415,12,210527,0,65,1,2,1,1,1,1,1,1,linux,0.00237429141998291,0.9615964293479919,1,395,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target uses `if (err) goto xmit_failed;` with a separate `xmit_failed:` label block, not the historical inline `if (unlikely(err)) { ... }` block pattern, and operates on different variables/APIs (mcba_usb_xmit vs usb_submit_urb).","The target function handles xmit errors via a goto label rather than the historical inline guard pattern, and uses entirely different USB/CAN variables and APIs, so the specific historical repair obligation is absent.",verifier_not_no,0,1,1
1,1,1,1,5,3190,CWE-125,23,210551,0,134,0,2,0,0,1,1,0,0,oniguruma,0.004279673099517822,0.9496668577194214,1,667,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target loop guard is `while (p < end)` but the sink `len = enclen(reg->enc, p); p += len;` can advance `p` past `end` if `len > 1`, lacking the required `p + len <= end` bounds clamp.","The target's `p < end` loop guard is weaker than the required `p + len <= end` bounds check, allowing the pointer to advance past the buffer end for multi-byte encodings, so the repair obligation is not satisfied.",verifier_not_no,0,1,1
1,1,1,1,9,2594,CWE-787,20,210570,1,70,5,5,1,1,1,1,1,1,radare2,0.0006409883499145508,0.9444939494132996,1,839,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains buffer size and read bounds checks (e.g., `if (off >= size)`, `if (available != size)`), but no null-check guard for a colormap-like object.","The historical repair adds a null-check guard for a colormap object in an image parsing library, which is entirely absent and irrelevant to the target function's buffer parsing logic in radare2.",verifier_not_no,0,1,1
1,1,1,1,2,1324,CWE-401,5,210571,0,45,1,1,0,0,1,1,1,1,linux,0.0013318657875061035,0.9534855484962463,1,276,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target uses kzalloc(sizeof(struct cx23888_ir_state), GFP_KERNEL) with a constant size argument, whereas the historical repair evidence replaces kmalloc/kzalloc with kcalloc to prevent integer overflow in a count * size multiplication.","The target function already uses kzalloc with a constant sizeof argument (no multiplication), so the historical repair obligation of replacing a count*size multiplication with kcalloc does not apply here.",verifier_not_no,0,1,1
1,1,0,0,1,751,CWE-415,7,210620,1,30,2,0,0,0,0,0,0,0,linux,-0.0005533695220947266,0.9616374969482422,1,161,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
1,1,1,1,0,702,CWE-416,5,210636,1,34,3,2,0,0,1,1,1,1,linux,0.0025817155838012695,0.9542214870452881,1,171,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function mkiss_close contains a null check `if (!ax)` but operates on completely different variables and logic (tty/netdev) compared to the historical gfs2 repair which guards `rgd->rd_gl` assignments with `if (!error)`.,"The historical repair guards gfs2 resource group object assignments with an error check, which is entirely absent and irrelevant to the target mkiss_close function that handles TTY/netdev cleanup.",verifier_not_no,0,1,1
1,1,1,1,126,34566,CWE-401,72,210669,1,974,3,21,1,1,1,1,1,1,ImageMagick6,0.0,0.9958339929580688,1,6649,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target allocates pixels using `bmp_info.image_size+256` rather than the repaired `image->rows * MagickMax(bytes_per_line, image->columns+256UL)`, meaning the bounds calculation does not match the historical repair.","The target function uses a different and weaker bound variable (`bmp_info.image_size+256`) for the allocation compared to the historical repair (`image->rows * MagickMax(bytes_per_line, image->columns+256UL)`), so condition 2 (same bound variable) and condition 4 (same or stronger relation) are not satisfied.",verifier_not_no,0,1,1
1,1,1,1,126,34742,CWE-835,70,210692,1,978,3,20,1,1,1,1,1,1,ImageMagick6,0.0032285451889038086,0.9999998807907104,1,6671,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function allocates pixels using `AcquireQuantumMemory(length, sizeof(*pixels))` where `length` is derived from `bmp_info.image_size` or `bytes_per_line`, but does not use the `MagickMax` bound check found in the repair evidence.","The target function does not contain the specific MagickMax bounds check repair that ensures the allocation size is bounded by rows * MagickMax(bytes_per_line, columns+256), so the repair obligation is not present.",verifier_not_no,0,1,1
1,1,1,1,26,3282,CWE-22,18,210700,2,116,11,4,1,1,1,1,1,1,squashfs-tools,0.011339426040649414,0.9275617003440857,1,786,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,26,3285,CWE-22,18,210701,2,117,11,4,1,1,1,1,1,1,squashfs-tools,0.011339426040649414,0.9275617003440857,1,788,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,22,2982,CWE-22,18,210702,2,106,7,4,1,1,1,1,1,1,squashfs-tools,0.011339366436004639,0.9275618195533752,1,715,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,0,1122,CWE-863,5,210834,2,36,2,1,1,1,1,1,1,1,xserver,0.004378676414489746,0.9402438402175903,1,236,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,13,2399,CWE-191,4,210866,0,76,0,0,1,1,1,1,1,1,xserver,0.00406193733215332,0.9305192232131958,1,451,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function checks `if (dataLeft < (size * 2)) return BadLength;` before accessing `from.c16` or `from.c32`, but this maps to a different semantic variable and bound than the historical evidence which validates offset bounds against struct sizes.","The historical evidence validates offset fields against struct/buffer sizes before pointer arithmetic, while the target validates remaining request length against expected event sizes before array access, making the semantic variables and bounds fundamentally different.",verifier_not_no,0,1,1
0,0,1,1,4,491,CWE-835,0,210887,0,14,0,0,1,1,1,1,1,1,qemu,0.00038635730743408203,0.9517393112182617,1,105,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function uses nc->info->receive(nc, buf, size) for loopback, which is the exact vulnerable pattern replaced by qemu_receive_packet in the historical evidence. No bounds/shape check guards this call.","The target function contains the same vulnerable direct-receive loopback call that was fixed in the historical evidence, and lacks the bounds/shape repair (qemu_receive_packet) that was introduced to prevent the CWE-835 loop.",verifier_not_no,0,1,1
1,1,1,1,0,1191,CWE-193,13,210896,0,42,0,4,1,1,1,1,1,1,spice,0.0020112991333007812,0.9453506469726562,1,220,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains different semantic guards (e.g., group_id/slot_id/generation checks and memslot_validate_virt) over different variables and operations, not the specific bounds check from the historical patch.","The historical repair is a bounds/shape check for a different project and CWE with no semantic overlap with the target's guards, so the specific repair obligation is absent and irrelevant.",verifier_not_no,0,1,1
1,1,1,1,7,789,CWE-125,0,210904,0,36,0,0,1,1,1,1,1,1,curl,0.03812593221664429,0.988023579120636,1,203,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair evidence is primarily bounds/shape checks (e.g., len < 3, len < 4, ptr < buf+len) for out-of-bounds reads, which are irrelevant to the target function's string formatting and word-wrapping logic.","The historical evidence consists of bounds/shape checks for out-of-bounds reads, which is irrelevant to the target function's completely different string formatting and word-wrapping logic.",verifier_not_no,0,1,1
0,0,1,1,29,3475,CWE-200,1,210910,1,144,0,0,1,1,1,1,0,0,vim,0.003973543643951416,0.9494797587394714,1,921,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,No equivalent guard for negative length or offset overflow exists in the target function.,"The historical repair adds a guard for negative length or offset overflow in string/buffer iteration, which is completely absent in the target vim function that performs status line rendering without such checks.",verifier_not_no,0,1,1
1,1,1,1,0,900,CWE-476,0,210928,1,39,0,0,0,0,1,1,0,0,linux,0.00790870189666748,0.9593801498413086,1,219,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target has `if (ji->active_ag != -1)` guarding `atomic_dec(&bmap->db_active[ji->active_ag])` inside a `spin_lock_irq` section, which is unrelated to the historical `list_del` use-after-free fix.","The historical repair evidence addresses a use-after-free (CWE-416) by adding a lock before `list_del`, which does not map to the target's bounds/shape check on `ji->active_ag` before `atomic_dec`.",verifier_not_no,0,1,1
0,0,0,0,10,22933,CWE-416,114,210944,12,761,0,32,0,0,0,0,0,0,vim,0.012569904327392578,0.9365551471710205,1,4675,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
1,1,1,1,0,2509,CWE-20,12,211090,0,99,1,2,0,0,1,1,0,0,cifs-utils,-0.0013187527656555176,0.9476956129074097,1,586,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function `add_mtab` in cifs-utils contains no `php_stream_stat` guard or any equivalent semantic check for stream/file stat permission masking.,"The historical repair adds a php-stream-stat-based guard for permission masking in php-src, which is entirely absent and irrelevant to the mtab update operations in the cifs-utils target function.",verifier_not_no,0,1,1
